Host,Hop,Loss%,Snt,Last,Avg,Best,Wrst,StDev
dga.pragmaticplaylive.net,1.0,0.0,10.0,7.08,14.3,4.11,57.56,19.12
dga.pragmaticplaylive.net,2.0,0.0,10.0,5.25,4.44,3.92,5.44,0.55
dga.pragmaticplaylive.net,3.0,0.0,10.0,80.07,13.57,3.87,80.07,23.65
dga.pragmaticplaylive.net,4.0,0.0,10.0,30.53,22.61,14.87,54.34,12.3
dga.pragmaticplaylive.net,5.0,0.0,10.0,81.19,33.16,26.27,81.19,16.93
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.86,28.92,25.78,34.12,2.59
dga.pragmaticplaylive.net,7.0,0.0,10.0,49.07,29.87,26.85,49.07,6.8
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,40.5,24.71,21.36,40.5,5.59
dga.pragmaticplaylive.net,15.0,0.0,10.0,59.67,28.09,21.34,59.67,12.97
dga.pragmaticplaylive.net,1.0,0.0,10.0,13.28,530.02,4.18,2043.96,864.95
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.57,499.94,3.57,1971.74,833.51
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.87,480.42,4.11,1898.79,794.84
dga.pragmaticplaylive.net,4.0,0.0,10.0,33.92,467.34,14.77,1827.01,752.57
dga.pragmaticplaylive.net,5.0,0.0,10.0,26.85,451.64,26.21,1756.07,712.11
dga.pragmaticplaylive.net,6.0,0.0,10.0,48.12,432.0,25.54,1711.79,681.23
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.6,410.24,27.05,1639.5,644.55
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.7,445.44,21.55,2143.24,792.38
dga.pragmaticplaylive.net,15.0,0.0,9.0,22.4,246.78,21.27,1606.99,527.99
dga.pragmaticplaylive.net,1.0,0.0,10.0,1386.64,1008.33,4.36,3492.56,1405.4
dga.pragmaticplaylive.net,2.0,0.0,10.0,1319.45,980.42,3.89,3426.61,1374.49
dga.pragmaticplaylive.net,3.0,0.0,10.0,1252.4,958.32,3.87,3360.17,1339.26
dga.pragmaticplaylive.net,4.0,0.0,10.0,1185.1,934.46,15.6,3294.34,1305.82
dga.pragmaticplaylive.net,5.0,0.0,10.0,1117.7,916.29,26.81,3229.28,1268.3
dga.pragmaticplaylive.net,6.0,0.0,10.0,1050.25,889.82,26.65,3161.41,1236.53
dga.pragmaticplaylive.net,7.0,0.0,10.0,982.77,860.8,26.79,3095.59,1207.84
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,1046.36,1172.6,22.34,3624.62,1413.5
dga.pragmaticplaylive.net,15.0,0.0,10.0,981.88,1143.07,21.71,3558.88,1382.72
dga.pragmaticplaylive.net,1.0,0.0,10.0,5.23,430.19,4.13,1617.44,621.66
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.37,509.9,4.33,1518.07,680.7
dga.pragmaticplaylive.net,3.0,0.0,10.0,3.92,480.11,3.74,1452.66,643.8
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.87,479.41,14.42,1395.98,586.65
dga.pragmaticplaylive.net,5.0,0.0,10.0,29.38,571.29,26.22,2322.03,776.97
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.62,546.98,26.62,2221.96,735.64
dga.pragmaticplaylive.net,7.0,0.0,10.0,39.53,534.09,26.57,2121.82,693.18
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.48,338.21,21.57,1418.49,526.86
dga.pragmaticplaylive.net,15.0,0.0,9.0,22.01,203.61,21.27,915.36,361.04
dga.pragmaticplaylive.net,1.0,0.0,10.0,6.06,5.33,4.29,8.21,1.19
dga.pragmaticplaylive.net,2.0,0.0,10.0,6.93,7.53,3.94,19.42,5.26
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.37,5.04,3.95,10.65,2.02
dga.pragmaticplaylive.net,4.0,0.0,10.0,17.57,16.24,15.13,17.87,1.02
dga.pragmaticplaylive.net,5.0,0.0,10.0,26.87,28.7,26.44,37.52,3.45
dga.pragmaticplaylive.net,6.0,0.0,10.0,47.27,30.39,26.19,47.27,6.54
dga.pragmaticplaylive.net,7.0,0.0,10.0,30.32,34.56,26.82,57.75,10.63
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,54.84,26.52,21.68,54.84,10.02
dga.pragmaticplaylive.net,15.0,0.0,10.0,26.78,22.46,21.54,26.78,1.54
d2rzzcn1jnr24x.cloudfront.net,1.0,0.0,10.0,7.03,5.25,4.33,7.03,0.89
d2rzzcn1jnr24x.cloudfront.net,2.0,0.0,10.0,3.79,4.32,3.71,5.48,0.54
d2rzzcn1jnr24x.cloudfront.net,3.0,0.0,10.0,4.33,4.55,4.03,5.03,0.35
d2rzzcn1jnr24x.cloudfront.net,4.0,0.0,10.0,15.33,17.33,15.33,30.66,4.71
d2rzzcn1jnr24x.cloudfront.net,5.0,0.0,10.0,26.91,31.2,26.82,47.3,8.46
d2rzzcn1jnr24x.cloudfront.net,6.0,0.0,10.0,28.48,33.34,27.08,42.39,6.32
d2rzzcn1jnr24x.cloudfront.net,7.0,0.0,10.0,27.83,36.82,27.34,95.29,21.17
d2rzzcn1jnr24x.cloudfront.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
d2rzzcn1jnr24x.cloudfront.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
d2rzzcn1jnr24x.cloudfront.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
d2rzzcn1jnr24x.cloudfront.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
d2rzzcn1jnr24x.cloudfront.net,12.0,0.0,10.0,23.09,24.95,21.87,41.23,5.99
d2rzzcn1jnr24x.cloudfront.net,13.0,0.0,10.0,26.02,24.6,21.81,40.58,5.75
device.pragmaticplay.net,1.0,0.0,10.0,5.38,616.13,3.93,2334.24,929.51
device.pragmaticplay.net,2.0,0.0,10.0,4.21,589.72,3.98,2266.48,906.13
device.pragmaticplay.net,3.0,0.0,10.0,4.08,562.38,4.0,2198.78,877.42
device.pragmaticplay.net,4.0,0.0,10.0,15.75,564.56,14.54,2131.4,831.83
device.pragmaticplay.net,5.0,0.0,10.0,27.38,537.34,26.5,2063.71,803.05
device.pragmaticplay.net,6.0,0.0,10.0,26.37,584.77,26.37,1999.7,746.35
device.pragmaticplay.net,7.0,0.0,10.0,29.83,689.31,26.83,1934.03,841.69
device.pragmaticplay.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,15.0,0.0,10.0,22.6,655.13,21.52,2398.63,954.67
device.pragmaticplay.net,1.0,0.0,10.0,3.71,5.38,3.71,9.16,1.71
device.pragmaticplay.net,2.0,0.0,10.0,4.58,7.7,3.89,32.36,8.78
device.pragmaticplay.net,3.0,0.0,10.0,4.81,4.57,3.78,5.54,0.62
device.pragmaticplay.net,4.0,0.0,10.0,42.09,19.79,14.53,42.09,8.36
device.pragmaticplay.net,5.0,0.0,10.0,25.93,29.64,25.93,40.97,5.27
device.pragmaticplay.net,6.0,0.0,10.0,43.28,29.04,26.35,43.28,5.33
device.pragmaticplay.net,7.0,0.0,10.0,26.98,31.26,26.1,66.34,12.35
device.pragmaticplay.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
device.pragmaticplay.net,15.0,0.0,10.0,21.52,25.89,21.52,54.07,9.95
dga.pragmaticplaylive.net,1.0,0.0,10.0,1540.66,1277.63,3.97,3497.75,1436.31
dga.pragmaticplaylive.net,2.0,0.0,10.0,1473.38,1243.76,3.62,3430.11,1404.18
dga.pragmaticplaylive.net,3.0,0.0,10.0,1405.63,1216.53,3.88,3362.46,1377.34
dga.pragmaticplaylive.net,4.0,0.0,10.0,1338.54,1189.1,14.64,3295.09,1338.7
dga.pragmaticplaylive.net,5.0,0.0,10.0,1272.01,1277.82,26.25,3796.8,1449.57
dga.pragmaticplaylive.net,6.0,0.0,10.0,1206.53,1243.75,26.04,3731.68,1419.32
dga.pragmaticplaylive.net,7.0,0.0,10.0,1139.36,1214.48,27.51,3666.64,1383.91
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,671.42,1059.4,21.96,3195.18,1121.9
dga.pragmaticplaylive.net,15.0,0.0,10.0,604.69,1377.74,21.17,3561.69,1413.2
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.02,5.02,4.02,6.44,0.91
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.03,6.58,3.66,20.92,5.17
dga.pragmaticplaylive.net,3.0,0.0,10.0,5.06,8.47,3.74,40.01,11.13
dga.pragmaticplaylive.net,4.0,0.0,10.0,14.66,16.73,14.66,20.88,1.88
dga.pragmaticplaylive.net,5.0,0.0,10.0,25.86,29.81,25.86,51.3,7.67
dga.pragmaticplaylive.net,6.0,0.0,10.0,28.5,42.39,26.17,126.92,30.64
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.29,29.74,26.45,48.1,6.49
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,44.29,29.24,21.62,65.31,14.38
dga.pragmaticplaylive.net,15.0,0.0,10.0,23.65,30.24,21.32,64.75,16.21
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.96,224.08,3.96,1551.49,498.74
dga.pragmaticplaylive.net,2.0,0.0,10.0,1533.54,359.58,4.09,1533.54,626.39
dga.pragmaticplaylive.net,3.0,0.0,10.0,1514.75,366.1,4.34,1514.75,599.52
dga.pragmaticplaylive.net,4.0,0.0,10.0,1905.12,417.1,15.04,1905.12,664.93
dga.pragmaticplaylive.net,5.0,0.0,10.0,1838.07,417.12,26.11,1838.07,628.6
dga.pragmaticplaylive.net,6.0,0.0,10.0,1770.92,491.9,25.93,1770.92,630.13
dga.pragmaticplaylive.net,7.0,0.0,10.0,1704.01,448.07,26.34,1704.01,616.93
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,2445.37,487.09,21.45,2445.37,773.07
dga.pragmaticplaylive.net,15.0,0.0,10.0,2380.57,459.16,21.48,2380.57,746.09
dga.pragmaticplaylive.net,1.0,0.0,10.0,19.42,124.34,4.27,1001.14,312.95
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.48,105.19,3.76,904.4,282.86
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.3,88.8,3.88,803.08,251.32
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.52,87.23,15.57,702.7,216.31
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.08,84.81,26.14,606.28,183.23
dga.pragmaticplaylive.net,6.0,0.0,10.0,25.7,79.57,25.7,511.77,152.01
dga.pragmaticplaylive.net,7.0,0.0,10.0,29.34,68.2,26.55,412.37,120.98
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,23.02,56.02,21.98,348.84,102.89
dga.pragmaticplaylive.net,15.0,0.0,10.0,22.6,51.88,21.39,280.52,81.31
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.04,4.96,4.04,6.54,0.82
dga.pragmaticplaylive.net,2.0,0.0,10.0,7.81,5.59,3.52,9.65,1.86
dga.pragmaticplaylive.net,3.0,0.0,10.0,12.65,5.43,3.81,12.65,2.67
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.3,20.86,14.65,54.1,12.21
dga.pragmaticplaylive.net,5.0,0.0,10.0,26.69,32.58,26.56,66.19,12.23
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.84,30.18,26.3,49.5,7.02
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.61,28.32,26.79,31.14,1.53
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.5,24.31,21.56,40.15,5.63
dga.pragmaticplaylive.net,15.0,0.0,10.0,22.39,28.86,21.68,77.9,17.44
dga.pragmaticplaylive.net,1.0,0.0,10.0,7.37,7.78,4.16,20.88,5.18
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.8,5.73,3.43,9.19,1.65
dga.pragmaticplaylive.net,3.0,0.0,10.0,6.05,5.21,4.0,6.46,0.93
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.79,17.36,14.93,23.35,2.88
dga.pragmaticplaylive.net,5.0,0.0,10.0,30.01,27.98,25.51,30.01,1.43
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.24,29.87,26.27,40.06,4.59
dga.pragmaticplaylive.net,7.0,0.0,10.0,28.3,31.23,26.77,49.03,7.58
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,23.32,24.02,21.59,32.15,3.02
dga.pragmaticplaylive.net,15.0,0.0,10.0,25.36,27.48,21.72,45.04,8.95
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.36,199.13,4.36,1435.18,447.78
dga.pragmaticplaylive.net,2.0,0.0,10.0,6.84,202.46,3.69,1666.86,522.37
dga.pragmaticplaylive.net,3.0,0.0,10.0,84.74,194.67,4.2,1568.96,487.7
dga.pragmaticplaylive.net,4.0,0.0,10.0,23.79,180.76,15.01,1468.46,454.47
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.32,177.44,26.41,1366.92,418.42
dga.pragmaticplaylive.net,6.0,10.0,10.0,26.29,233.92,26.29,1266.29,422.89
dga.pragmaticplaylive.net,7.0,0.0,10.0,30.05,191.42,26.39,1165.78,370.28
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,23.04,96.69,22.11,461.5,133.91
dga.pragmaticplaylive.net,15.0,0.0,9.0,21.74,50.06,21.15,158.41,49.54
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.25,4.67,3.86,5.71,0.66
dga.pragmaticplaylive.net,2.0,0.0,10.0,53.44,11.62,3.79,53.44,15.98
dga.pragmaticplaylive.net,3.0,0.0,10.0,5.26,8.26,4.03,29.49,7.55
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.02,16.86,14.44,22.05,2.44
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.77,29.25,26.17,46.76,6.17
dga.pragmaticplaylive.net,6.0,0.0,10.0,31.28,30.65,26.26,44.77,6.21
dga.pragmaticplaylive.net,7.0,0.0,10.0,26.81,31.76,26.81,57.37,9.45
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.2,30.03,21.7,76.64,17.09
dga.pragmaticplaylive.net,15.0,0.0,10.0,24.18,22.6,21.32,24.18,0.85
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.55,1762.45,4.55,3033.01,1134.64
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.45,1710.22,3.79,2986.94,1111.08
dga.pragmaticplaylive.net,3.0,0.0,10.0,5.97,1656.81,3.95,2940.83,1088.41
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.06,1771.39,15.46,2894.17,1162.56
dga.pragmaticplaylive.net,5.0,0.0,10.0,28.82,1721.07,26.02,2850.84,1136.9
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.93,1667.01,26.93,2804.45,1114.94
dga.pragmaticplaylive.net,7.0,0.0,10.0,68.7,1617.68,29.44,2758.19,1086.48
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.55,1330.42,21.88,2437.72,995.76
dga.pragmaticplaylive.net,15.0,0.0,8.0,22.17,1255.45,21.25,2802.08,1194.14
dga.pragmaticplaylive.net,1.0,10.0,10.0,2242.45,255.13,4.28,2242.45,745.26
dga.pragmaticplaylive.net,2.0,0.0,10.0,2174.98,255.88,4.33,2174.98,680.72
dga.pragmaticplaylive.net,3.0,0.0,10.0,2107.92,238.83,4.37,2107.92,660.82
dga.pragmaticplaylive.net,4.0,0.0,10.0,3071.53,488.77,14.49,3071.53,1021.9
dga.pragmaticplaylive.net,5.0,0.0,10.0,3028.78,549.45,25.83,3028.78,1087.87
dga.pragmaticplaylive.net,6.0,0.0,10.0,2962.01,615.68,27.09,2962.01,1223.86
dga.pragmaticplaylive.net,7.0,0.0,10.0,2851.36,592.26,26.9,2851.36,1190.27
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,2358.73,493.97,22.0,2377.66,987.83
dga.pragmaticplaylive.net,15.0,0.0,10.0,2290.95,478.53,21.59,2310.72,960.45
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.77,678.01,3.98,2232.51,857.63
dga.pragmaticplaylive.net,2.0,0.0,10.0,11.47,635.54,3.87,2185.27,845.85
dga.pragmaticplaylive.net,3.0,0.0,10.0,11.03,599.76,4.06,2137.95,831.52
dga.pragmaticplaylive.net,4.0,0.0,10.0,14.71,567.87,14.71,2090.14,814.8
dga.pragmaticplaylive.net,5.0,0.0,10.0,28.02,545.04,26.21,2042.45,792.55
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.51,513.25,25.84,1994.93,777.8
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.96,513.71,26.77,1947.06,745.17
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,24.24,664.32,21.34,2234.86,794.54
dga.pragmaticplaylive.net,15.0,0.0,10.0,21.77,663.85,21.77,2140.62,761.25
dga.pragmaticplaylive.net,1.0,0.0,10.0,27.07,14.89,4.19,46.84,13.19
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.57,6.71,3.67,23.56,5.97
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.9,20.06,4.08,84.57,27.24
dga.pragmaticplaylive.net,4.0,0.0,10.0,80.84,23.57,15.14,80.84,20.46
dga.pragmaticplaylive.net,5.0,0.0,10.0,30.49,32.55,26.38,76.31,15.43
dga.pragmaticplaylive.net,6.0,0.0,10.0,98.52,34.46,26.39,98.52,22.59
dga.pragmaticplaylive.net,7.0,0.0,10.0,34.8,33.79,27.39,55.11,9.31
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
